move_number,piece,from_square,to_square,is_capture,is_check,is_castle,fen,material_balance,developed_pieces,pst_score,opponent_threats,label,prev_1_piece,prev_1_is_capture,prev_2_piece,prev_2_is_capture
16,2,62,45,False,False,False,r1b1k1nr/ppp1qppp/8/2p5/3pP3/5N2/PPP2PPP/RN1Q1RK1 b kq - 1 8,-1,1,-30,28,good,5.0,True,6.0,False
17,4,5,4,False,False,False,r1b1k2r/ppp1qppp/5n2/2p5/3pP3/5N2/PPP2PPP/RN1Q1RK1 w kq - 2 9,-1,2,-40,33,good,6.0,False,2.0,False
18,6,60,62,False,False,True,r1b1k2r/ppp1qppp/5n2/2p5/3pP3/5N2/PPP2PPP/RN1QR1K1 b kq - 3 9,-1,2,-40,29,good,2.0,False,4.0,False
19,1,28,36,False,False,False,r1b2rk1/ppp1qppp/5n2/2p5/3pP3/5N2/PPP2PPP/RN1QR1K1 w - - 4 10,-1,2,-40,34,blunder,4.0,False,6.0,False
20,2,45,35,False,False,False,r1b2rk1/ppp1qppp/5n2/2p1P3/3p4/5N2/PPP2PPP/RN1QR1K1 b - - 0 10,-1,2,-40,29,good,6.0,False,1.0,False
21,1,10,18,False,False,False,r1b2rk1/ppp1qppp/8/2pnP3/3p4/5N2/PPP2PPP/RN1QR1K1 w - - 1 11,-1,2,-40,35,good,1.0,False,2.0,False
22,3,58,30,False,False,False,r1b2rk1/ppp1qppp/8/2pnP3/3p4/2P2N2/PP3PPP/RN1QR1K1 b - - 0 11,-1,2,-40,31,good,2.0,False,1.0,False
23,1,18,27,True,False,False,r4rk1/ppp1qppp/8/2pnP3/3p2b1/2P2N2/PP3PPP/RN1QR1K1 w - - 1 12,-1,3,-40,36,inaccuracy,1.0,False,3.0,False
24,1,34,27,True,False,False,r4rk1/ppp1qppp/8/2pnP3/3P2b1/5N2/PP3PPP/RN1QR1K1 b - - 0 12,0,3,-45,31,good,3.0,False,1.0,True
25,5,3,27,True,False,False,r4rk1/ppp1qppp/8/3nP3/3p2b1/5N2/PP3PPP/RN1QR1K1 w - - 0 13,-1,3,-40,36,good,1.0,True,1.0,True
26,3,30,21,True,False,False,r4rk1/ppp1qppp/8/3nP3/3Q2b1/5N2/PP3PPP/RN2R1K1 b - - 0 13,0,3,-40,38,good,1.0,True,5.0,True
27,1,14,21,True,False,False,r4rk1/ppp1qppp/8/3nP3/3Q4/5b2/PP3PPP/RN2R1K1 w - - 0 14,-3,2,-10,39,inaccuracy,5.0,True,3.0,True
28,4,56,59,False,False,False,r4rk1/ppp1qppp/8/3nP3/3Q4/5P2/PP3P1P/RN2R1K1 b - - 0 14,0,1,-50,33,good,3.0,True,1.0,True
29,2,1,18,False,False,False,3r1rk1/ppp1qppp/8/3nP3/3Q4/5P2/PP3P1P/RN2R1K1 w - - 1 15,0,1,-50,32,inaccuracy,1.0,True,4.0,False
30,2,35,18,True,False,False,3r1rk1/ppp1qppp/8/3nP3/3Q4/2N2P2/PP3P1P/R3R1K1 b - - 2 15,0,2,-40,35,good,4.0,False,2.0,False
31,5,27,18,True,False,False,3r1rk1/ppp1qppp/8/4P3/3Q4/2n2P2/PP3P1P/R3R1K1 w - - 0 16,-3,1,-10,36,good,2.0,False,2.0,True
32,1,50,34,False,False,False,3r1rk1/ppp1qppp/8/4P3/8/2Q2P2/PP3P1P/R3R1K1 b - - 0 16,0,0,-40,35,good,2.0,True,5.0,True
33,1,21,29,False,False,False,3r1rk1/pp2qppp/8/2p1P3/8/2Q2P2/PP3P1P/R3R1K1 w - - 0 17,0,0,-40,32,inaccuracy,5.0,True,1.0,False
34,1,49,41,False,False,False,3r1rk1/pp2qppp/8/2p1P3/5P2/2Q5/PP3P1P/R3R1K1 b - - 0 17,0,0,-40,34,good,1.0,False,1.0,False
35,1,29,37,False,False,False,3r1rk1/p3qppp/1p6/2p1P3/5P2/2Q5/PP3P1P/R3R1K1 w - - 0 18,0,0,-40,32,blunder,1.0,False,1.0,False
36,5,52,38,False,False,False,3r1rk1/p3qppp/1p6/2p1PP2/8/2Q5/PP3P1P/R3R1K1 b - - 0 18,0,0,-40,35,inaccuracy,1.0,False,1.0,False
37,6,6,7,False,True,False,3r1rk1/p4ppp/1p6/2p1PPq1/8/2Q5/PP3P1P/R3R1K1 w - - 1 19,0,0,-40,37,blunder,1.0,False,5.0,False
38,5,38,37,True,False,False,3r1rk1/p4ppp/1p6/2p1PPq1/8/2Q5/PP3P1P/R3R2K b - - 2 19,0,0,-40,34,good,5.0,False,6.0,False
39,5,18,22,False,False,False,3r1rk1/p4ppp/1p6/2p1Pq2/8/2Q5/PP3P1P/R3R2K w - - 0 20,-1,0,-50,37,good,6.0,False,5.0,True
40,4,59,27,False,False,False,3r1rk1/p4ppp/1p6/2p1Pq2/8/6Q1/PP3P1P/R3R2K b - - 1 20,-1,0,-50,31,good,5.0,True,5.0,False
41,4,4,6,False,False,False,5rk1/p4ppp/1p6/2p1Pq2/3r4/6Q1/PP3P1P/R3R2K w - - 2 21,-1,0,-50,40,inaccuracy,5.0,False,4.0,False
42,1,54,46,False,False,False,5rk1/p4ppp/1p6/2p1Pq2/3r4/6Q1/PP3P1P/R5RK b - - 3 21,-1,0,-50,29,inaccuracy,4.0,False,4.0,False
43,4,0,5,False,False,False,5rk1/p4p1p/1p4p1/2p1Pq2/3r4/6Q1/PP3P1P/R5RK w - - 0 22,-1,0,-50,40,good,4.0,False,1.0,False
44,5,37,28,False,False,False,5rk1/p4p1p/1p4p1/2p1Pq2/3r4/6Q1/PP3P1P/5RRK b - - 1 22,-1,0,-50,27,good,1.0,False,4.0,False
45,1,13,21,False,True,False,5rk1/p4p1p/1p4p1/2p1P3/3rq3/6Q1/PP3P1P/5RRK w - - 2 23,-1,0,-50,43,good,4.0,False,5.0,False
46,5,28,37,False,False,False,5rk1/p4p1p/1p4p1/2p1P3/3rq3/5PQ1/PP5P/5RRK b - - 0 23,-1,0,-50,26,good,5.0,False,1.0,False
47,1,15,31,False,False,False,5rk1/p4p1p/1p4p1/2p1Pq2/3r4/5PQ1/PP5P/5RRK w - - 1 24,-1,0,-50,39,blunder,1.0,False,5.0,False
48,1,55,39,False,False,False,5rk1/p4p1p/1p4p1/2p1Pq2/3r3P/5PQ1/PP6/5RRK b - - 0 24,-1,0,-50,26,good,5.0,False,1.0,False
49,5,22,15,False,False,False,5rk1/p4p2/1p4p1/2p1Pq1p/3r3P/5PQ1/PP6/5RRK w - - 0 25,-1,0,-50,39,inaccuracy,1.0,False,1.0,False
50,4,61,60,False,False,False,5rk1/p4p2/1p4p1/2p1Pq1p/3r3P/5P2/PP5Q/5RRK b - - 1 25,-1,0,-50,30,good,1.0,False,5.0,False
51,4,6,38,False,False,False,4r1k1/p4p2/1p4p1/2p1Pq1p/3r3P/5P2/PP5Q/5RRK w - - 2 26,-1,0,-50,39,good,5.0,False,4.0,False
52,5,37,19,False,False,False,4r1k1/p4p2/1p4p1/2p1PqRp/3r3P/5P2/PP5Q/5R1K b - - 3 26,-1,0,-50,31,good,4.0,False,4.0,False
53,4,5,13,False,False,False,4r1k1/p4p2/1p4p1/2p1P1Rp/3r3P/3q1P2/PP5Q/5R1K w - - 4 27,-1,0,-50,44,good,4.0,False,5.0,False
54,5,19,3,False,False,False,4r1k1/p4p2/1p4p1/2p1P1Rp/3r3P/3q1P2/PP3R1Q/7K b - - 5 27,-1,0,-50,27,good,5.0,False,4.0,False
55,6,7,14,False,True,False,4r1k1/p4p2/1p4p1/2p1P1Rp/3r3P/5P2/PP3R1Q/3q3K w - - 6 28,-1,0,-50,44,good,4.0,False,5.0,False
56,4,27,11,False,False,False,4r1k1/p4p2/1p4p1/2p1P1Rp/3r3P/5P2/PP3RKQ/3q4 b - - 7 28,-1,0,-50,27,good,5.0,False,6.0,False
57,6,14,23,False,False,False,4r1k1/p4p2/1p4p1/2p1P1Rp/7P/5P2/PP1r1RKQ/3q4 w - - 8 29,-1,0,-50,42,good,6.0,False,4.0,False
58,4,11,27,False,False,False,4r1k1/p4p2/1p4p1/2p1P1Rp/7P/5P1K/PP1r1R1Q/3q4 b - - 9 29,-1,0,-50,25,good,4.0,False,6.0,False
59,1,21,29,False,False,False,4r1k1/p4p2/1p4p1/2p1P1Rp/3r3P/5P1K/PP3R1Q/3q4 w - - 10 30,-1,0,-50,44,inaccuracy,6.0,False,4.0,False
60,6,62,55,False,False,False,4r1k1/p4p2/1p4p1/2p1P1Rp/3r1P1P/7K/PP3R1Q/3q4 b - - 0 30,-1,0,-50,26,good,4.0,False,1.0,False
61,1,29,37,False,False,False,4r3/p4p1k/1p4p1/2p1P1Rp/3r1P1P/7K/PP3R1Q/3q4 w - - 1 31,-1,0,-50,42,blunder,1.0,False,6.0,False
62,4,27,19,False,False,False,4r3/p4p1k/1p4p1/2p1PPRp/3r3P/7K/PP3R1Q/3q4 b - - 0 31,-1,0,-50,27,good,6.0,False,1.0,False
63,6,23,14,False,True,False,4r3/p4p1k/1p4p1/2p1PPRp/7P/3r3K/PP3R1Q/3q4 w - - 1 32,-1,0,-50,44,blunder,1.0,False,4.0,False
64,4,19,11,False,False,False,4r3/p4p1k/1p4p1/2p1PPRp/7P/3r4/PP3RKQ/3q4 b - - 2 32,-1,0,-50,27,good,4.0,False,6.0,False
65,1,37,46,True,False,False,4r3/p4p1k/1p4p1/2p1PPRp/7P/8/PP1r1RKQ/3q4 w - - 3 33,-1,0,-50,41,blunder,6.0,False,4.0,False
66,1,53,46,True,True,False,4r3/p4p1k/1p4P1/2p1P1Rp/7P/8/PP1r1RKQ/3q4 b - - 0 33,0,0,40,26,inaccuracy,4.0,False,1.0,True
67,6,14,23,False,False,False,4r3/p6k/1p4p1/2p1P1Rp/7P/8/PP1r1RKQ/3q4 w - - 0 34,-1,0,-50,41,blunder,1.0,True,1.0,True
68,4,11,13,True,False,False,4r3/p6k/1p4p1/2p1P1Rp/7P/7K/PP1r1R1Q/3q4 b - - 1 34,-1,0,-50,26,good,1.0,True,6.0,False
69,5,15,13,True,False,False,4r3/p6k/1p4p1/2p1P1Rp/7P/7K/PP3r1Q/3q4 w - - 0 35,-6,0,-50,44,good,6.0,False,4.0,True
70,5,3,19,False,False,False,4r3/p6k/1p4p1/2p1P1Rp/7P/7K/PP3Q2/3q4 b - - 0 35,-1,0,-50,29,good,4.0,True,5.0,True
71,6,23,15,False,True,False,4r3/p6k/1p4p1/2p1P1Rp/7P/3q3K/PP3Q2/8 w - - 1 36,-1,0,-50,41,good,5.0,True,5.0,False
72,6,55,54,False,False,False,4r3/p6k/1p4p1/2p1P1Rp/7P/3q4/PP3Q1K/8 b - - 2 36,-1,0,-50,31,good,5.0,False,6.0,False
73,5,13,45,False,False,False,4r3/p5k1/1p4p1/2p1P1Rp/7P/3q4/PP3Q1K/8 w - - 3 37,-1,0,-50,43,good,6.0,False,6.0,False
74,6,54,62,False,True,False,4r3/p5k1/1p3Qp1/2p1P1Rp/7P/3q4/PP5K/8 b - - 4 37,-1,0,-50,28,good,6.0,False,5.0,False
75,4,38,46,True,False,False,4r1k1/p7/1p3Qp1/2p1P1Rp/7P/3q4/PP5K/8 w - - 5 38,-1,0,-50,42,good,5.0,False,6.0,False
76,5,19,46,True,True,False,4r1k1/p7/1p3QR1/2p1P2p/7P/3q4/PP5K/8 b - - 0 38,0,0,0,31,good,6.0,False,4.0,True
77,5,45,46,True,False,False,4r1k1/p7/1p3Qq1/2p1P2p/7P/8/PP5K/8 w - - 0 39,-5,0,0,32,good,4.0,True,5.0,True
78,6,62,61,False,True,False,4r1k1/p7/1p4Q1/2p1P2p/7P/8/PP5K/8 b - - 0 39,4,0,0,27,good,5.0,True,5.0,True
79,5,46,39,True,False,False,4rk2/p7/1p4Q1/2p1P2p/7P/8/PP5K/8 w - - 1 40,4,0,0,18,blunder,5.0,True,6.0,False
80,6,61,52,False,False,False,4rk2/p7/1p6/2p1P2Q/7P/8/PP5K/8 b - - 0 40,5,0,0,24,good,6.0,False,5.0,True
81,5,39,46,False,False,False,4r3/p3k3/1p6/2p1P2Q/7P/8/PP5K/8 w - - 1 41,5,0,0,19,good,5.0,True,6.0,False
82,6,52,59,False,False,False,4r3/p3k3/1p4Q1/2p1P3/7P/8/PP5K/8 b - - 2 41,5,0,0,27,good,6.0,False,5.0,False
83,6,15,23,False,False,False,3kr3/p7/1p4Q1/2p1P3/7P/8/PP5K/8 w - - 3 42,5,0,0,16,inaccuracy,5.0,False,6.0,False
84,4,60,52,False,False,False,3kr3/p7/1p4Q1/2p1P3/7P/7K/PP6/8 b - - 4 42,5,0,0,27,inaccuracy,6.0,False,6.0,False
85,5,46,45,False,False,False,3k4/p3r3/1p4Q1/2p1P3/7P/7K/PP6/8 w - - 5 43,5,0,0,17,inaccuracy,6.0,False,4.0,False
86,6,59,60,False,False,False,3k4/p3r3/1p3Q2/2p1P3/7P/7K/PP6/8 b - - 6 43,5,0,0,27,good,4.0,False,5.0,False
87,1,31,39,False,False,False,4k3/p3r3/1p3Q2/2p1P3/7P/7K/PP6/8 w - - 7 44,5,0,0,18,inaccuracy,5.0,False,6.0,False
88,4,52,53,False,False,False,4k3/p3r3/1p3Q2/2p1P2P/8/7K/PP6/8 b - - 0 44,5,0,0,27,good,6.0,False,1.0,False
89,5,45,46,False,False,False,4k3/p4r2/1p3Q2/2p1P2P/8/7K/PP6/8 w - - 1 45,5,0,0,16,good,1.0,False,4.0,False
90,6,60,61,False,False,False,4k3/p4r2/1p4Q1/2p1P2P/8/7K/PP6/8 b - - 2 45,5,0,0,27,good,4.0,False,5.0,False
91,6,23,31,False,False,False,5k2/p4r2/1p4Q1/2p1P2P/8/7K/PP6/8 w - - 3 46,5,0,0,22,blunder,5.0,False,6.0,False
92,4,53,54,False,False,False,5k2/p4r2/1p4Q1/2p1P2P/7K/8/PP6/8 b - - 4 46,5,0,0,26,good,6.0,False,6.0,False
93,5,46,45,False,False,False,5k2/p5r1/1p4Q1/2p1P2P/7K/8/PP6/8 w - - 5 47,5,0,0,16,inaccuracy,6.0,False,4.0,False
94,4,54,53,False,True,False,5k2/p5r1/1p3Q2/2p1P2P/7K/8/PP6/8 b - - 6 47,5,0,0,27,good,4.0,False,5.0,False
95,5,45,47,False,False,False,5k2/p4r2/1p3Q2/2p1P2P/7K/8/PP6/8 w - - 7 48,5,0,0,17,good,5.0,False,4.0,False
96,6,61,62,False,True,False,5k2/p4r2/1p5Q/2p1P2P/7K/8/PP6/8 b - - 8 48,5,0,0,22,good,4.0,False,5.0,False
97,5,47,44,False,False,False,6k1/p4r2/1p5Q/2p1P2P/7K/8/PP6/8 w - - 9 49,5,0,0,21,inaccuracy,5.0,False,6.0,False
98,6,62,54,False,False,False,6k1/p4r2/1p2Q3/2p1P2P/7K/8/PP6/8 b - - 10 49,5,0,0,24,good,6.0,False,5.0,False
99,1,39,47,False,False,False,8/p4rk1/1p2Q3/2p1P2P/7K/8/PP6/8 w - - 11 50,5,0,0,24,good,5.0,False,6.0,False
100,6,54,61,False,True,False,8/p4rk1/1p2Q2P/2p1P3/7K/8/PP6/8 b - - 0 50,5,0,0,25,good,6.0,False,1.0,False
101,6,31,39,False,False,False,5k2/p4r2/1p2Q2P/2p1P3/7K/8/PP6/8 w - - 1 51,5,0,0,22,blunder,1.0,False,6.0,False
102,4,53,52,False,False,False,5k2/p4r2/1p2Q2P/2p1P2K/8/8/PP6/8 b - - 2 51,5,0,0,24,good,6.0,False,6.0,False
103,5,44,45,False,False,False,5k2/p3r3/1p2Q2P/2p1P2K/8/8/PP6/8 w - - 3 52,5,0,0,16,good,6.0,False,4.0,False
104,4,52,53,False,True,False,5k2/p3r3/1p3Q1P/2p1P2K/8/8/PP6/8 b - - 4 52,5,0,0,24,good,4.0,False,5.0,False
105,5,45,63,False,False,False,5k2/p4r2/1p3Q1P/2p1P2K/8/8/PP6/8 w - - 5 53,5,0,0,17,blunder,5.0,False,4.0,False
106,6,61,52,False,True,False,5k1Q/p4r2/1p5P/2p1P2K/8/8/PP6/8 b - - 6 53,5,0,0,15,inaccuracy,4.0,False,5.0,False
107,1,47,55,False,False,False,7Q/p3kr2/1p5P/2p1P2K/8/8/PP6/8 w - - 7 54,5,0,0,21,good,5.0,False,6.0,False
108,4,53,37,False,False,False,7Q/p3kr1P/1p6/2p1P2K/8/8/PP6/8 b - - 0 54,5,0,0,20,good,6.0,False,1.0,False
109,6,39,47,False,True,False,7Q/p3k2P/1p6/2p1Pr1K/8/8/PP6/8 w - - 1 55,5,0,0,20,inaccuracy,1.0,False,4.0,False
110,4,37,61,False,False,False,7Q/p3k2P/1p5K/2p1Pr2/8/8/PP6/8 b - - 2 55,5,0,0,18,good,4.0,False,6.0,False
111,5,63,54,False,False,False,5r1Q/p3k2P/1p5K/2p1P3/8/8/PP6/8 w - - 3 56,5,0,0,23,good,6.0,False,4.0,False
112,4,61,53,False,True,False,5r2/p3k1QP/1p5K/2p1P3/8/8/PP6/8 b - - 4 56,5,0,0,21,good,4.0,False,5.0,False
113,5,54,38,False,False,False,8/p3krQP/1p5K/2p1P3/8/8/PP6/8 w - - 5 57,5,0,0,20,good,5.0,False,4.0,False
114,6,52,60,False,True,False,8/p3kr1P/1p5K/2p1P1Q1/8/8/PP6/8 b - - 6 57,5,0,0,24,good,4.0,False,5.0,False
115,1,55,63,False,False,False,4k3/p4r1P/1p5K/2p1P1Q1/8/8/PP6/8 w - - 7 58,5,0,0,21,good,5.0,False,6.0,False
116,4,53,61,False,True,False,4k2Q/p4r2/1p5K/2p1P1Q1/8/8/PP6/8 b - - 0 58,13,0,0,27,good,6.0,False,1.0,False
117,5,63,54,False,False,False,4kr1Q/p7/1p5K/2p1P1Q1/8/8/PP6/8 w - - 1 59,13,0,0,19,good,1.0,False,4.0,False
118,4,61,53,False,False,False,4kr2/p5Q1/1p5K/2p1P1Q1/8/8/PP6/8 b - - 2 59,13,0,0,32,good,4.0,False,5.0,False
119,5,54,62,False,False,False,4k3/p4rQ1/1p5K/2p1P1Q1/8/8/PP6/8 w - - 3 60,13,0,0,20,good,5.0,False,4.0,False
120,4,53,61,False,True,False,4k1Q1/p4r2/1p5K/2p1P1Q1/8/8/PP6/8 b - - 4 60,13,0,0,29,good,4.0,False,5.0,False
121,5,38,46,False,False,False,4krQ1/p7/1p5K/2p1P1Q1/8/8/PP6/8 w - - 5 61,13,0,0,18,good,5.0,False,4.0,False
122,6,60,52,False,True,False,4krQ1/p7/1p4QK/2p1P3/8/8/PP6/8 b - - 6 61,13,0,0,31,good,4.0,False,5.0,False
123,5,62,54,False,False,False,5rQ1/p3k3/1p4QK/2p1P3/8/8/PP6/8 w - - 7 62,13,0,0,22,good,5.0,False,6.0,False
124,6,52,59,False,True,False,5r2/p3k1Q1/1p4QK/2p1P3/8/8/PP6/8 b - - 8 62,13,0,0,30,good,6.0,False,5.0,False
125,5,54,61,True,False,False,3k1r2/p5Q1/1p4QK/2p1P3/8/8/PP6/8 w - - 9 63,13,0,0,20,good,5.0,False,6.0,False
126,6,59,50,False,True,False,3k1Q2/p7/1p4QK/2p1P3/8/8/PP6/8 b - - 0 63,18,0,0,34,good,6.0,False,5.0,True
127,5,46,43,False,False,False,5Q2/p1k5/1p4QK/2p1P3/8/8/PP6/8 w - - 1 64,18,0,0,12,good,5.0,True,6.0,False
128,6,50,49,False,True,False,5Q2/p1k5/1p1Q3K/2p1P3/8/8/PP6/8 b - - 2 64,18,0,0,38,good,6.0,False,5.0,False
129,5,61,52,False,False,False,5Q2/pk6/1p1Q3K/2p1P3/8/8/PP6/8 w - - 3 65,18,0,0,12,good,5.0,False,6.0,False
130,6,49,40,False,True,False,8/pk2Q3/1p1Q3K/2p1P3/8/8/PP6/8 b - - 4 65,18,0,0,31,good,6.0,False,5.0,False
131,1,36,44,False,False,False,8/p3Q3/kp1Q3K/2p1P3/8/8/PP6/8 w - - 5 66,18,0,0,8,good,5.0,False,6.0,False
132,6,40,33,False,False,False,8/p3Q3/kp1QP2K/2p5/8/8/PP6/8 b - - 0 66,18,0,0,34,good,6.0,False,1.0,False
133,1,9,17,False,False,False,8/p3Q3/1p1QP2K/1kp5/8/8/PP6/8 w - - 1 67,18,0,0,9,good,1.0,False,6.0,False
134,1,48,32,False,False,False,8/p3Q3/1p1QP2K/1kp5/8/1P6/P7/8 b - - 0 67,18,0,0,34,good,6.0,False,1.0,False
135,5,43,29,False,False,False,8/4Q3/1p1QP2K/pkp5/8/1P6/P7/8 w - - 0 68,18,0,0,9,good,1.0,False,1.0,False
136,1,34,26,False,False,False,8/4Q3/1p2P2K/pkp5/5Q2/1P6/P7/8 b - - 1 68,18,0,0,37,good,1.0,False,5.0,False
137,5,52,51,False,False,False,8/4Q3/1p2P2K/pk6/2p2Q2/1P6/P7/8 w - - 0 69,18,0,0,10,good,5.0,False,1.0,False
138,6,33,25,False,True,False,8/3Q4/1p2P2K/pk6/2p2Q2/1P6/P7/8 b - - 1 69,18,0,0,42,good,1.0,False,5.0,False
139,1,44,52,False,False,False,8/3Q4/1p2P2K/p7/1kp2Q2/1P6/P7/8 w - - 2 70,18,0,0,10,good,5.0,False,6.0,False
140,6,25,16,False,False,False,8/3QP3/1p5K/p7/1kp2Q2/1P6/P7/8 b - - 0 70,18,0,0,42,good,6.0,False,1.0,False
141,5,29,13,False,False,False,8/3QP3/1p5K/p7/2p2Q2/kP6/P7/8 w - - 1 71,18,0,0,8,good,1.0,False,6.0,False
142,1,41,33,False,False,False,8/3QP3/1p5K/p7/2p5/kP6/P4Q2/8 b - - 2 71,18,0,0,46,good,6.0,False,5.0,False
143,5,51,33,True,False,False,8/3QP3/7K/pp6/2p5/kP6/P4Q2/8 w - - 0 72,18,0,0,7,good,5.0,False,1.0,False
144,1,32,24,False,False,False,8/4P3/7K/pQ6/2p5/kP6/P4Q2/8 b - - 0 72,19,0,5,42,good,1.0,False,5.0,True
145,5,33,24,True,False,False,8/4P3/7K/1Q6/p1p5/kP6/P4Q2/8 w - - 0 73,19,0,5,6,good,5.0,True,1.0,False
1,1,11,27,False,False,False,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0,0,0,22,good,,,,
2,1,52,44,False,False,False,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,0,0,0,28,good,1.0,False,,
3,1,12,20,False,False,False,rnbqkbnr/pppp1ppp/4p3/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,0,0,0,29,inaccuracy,1.0,False,1.0,False
4,5,59,52,False,False,False,rnbqkbnr/pppp1ppp/4p3/8/3P4/4P3/PPP2PPP/RNBQKBNR b KQkq - 0 2,0,0,0,31,good,1.0,False,1.0,False
5,1,14,22,False,False,False,rnb1kbnr/ppppqppp/4p3/8/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 3,0,0,0,27,inaccuracy,1.0,False,5.0,False
6,5,52,45,False,False,False,rnb1kbnr/ppppqppp/4p3/8/3P4/4P1P1/PPP2P1P/RNBQKBNR b KQkq - 0 3,0,0,0,32,good,5.0,False,1.0,False
7,3,5,14,False,False,False,rnb1kbnr/pppp1ppp/4pq2/8/3P4/4P1P1/PPP2P1P/RNBQKBNR w KQkq - 1 4,0,0,0,31,good,1.0,False,5.0,False
8,5,45,38,False,False,False,rnb1kbnr/pppp1ppp/4pq2/8/3P4/4P1P1/PPP2PBP/RNBQK1NR b KQkq - 2 4,0,1,0,33,good,5.0,False,3.0,False
9,2,6,12,False,False,False,rnb1kbnr/pppp1ppp/4p3/6q1/3P4/4P1P1/PPP2PBP/RNBQK1NR w KQkq - 3 5,0,1,0,33,good,3.0,False,5.0,False
10,5,38,30,False,False,False,rnb1kbnr/pppp1ppp/4p3/6q1/3P4/4P1P1/PPP1NPBP/RNBQK2R b KQkq - 4 5,0,2,10,31,good,5.0,False,2.0,False
11,6,4,6,False,False,True,rnb1kbnr/pppp1ppp/4p3/8/3P2q1/4P1P1/PPP1NPBP/RNBQK2R w KQkq - 5 6,0,2,10,34,good,2.0,False,5.0,False
12,5,30,37,False,False,False,rnb1kbnr/pppp1ppp/4p3/8/3P2q1/4P1P1/PPP1NPBP/RNBQ1RK1 b kq - 6 6,0,2,10,32,good,5.0,False,6.0,False
13,2,12,29,False,False,False,rnb1kbnr/pppp1ppp/4p3/5q2/3P4/4P1P1/PPP1NPBP/RNBQ1RK1 w kq - 7 7,0,2,10,37,good,6.0,False,5.0,False
14,5,37,45,False,False,False,rnb1kbnr/pppp1ppp/4p3/5q2/3P1N2/4P1P1/PPP2PBP/RNBQ1RK1 b kq - 8 7,0,2,10,36,good,5.0,False,2.0,False
15,2,29,19,False,False,False,rnb1kbnr/pppp1ppp/4pq2/8/3P1N2/4P1P1/PPP2PBP/RNBQ1RK1 w kq - 9 8,0,2,10,29,inaccuracy,2.0,False,5.0,False
16,5,45,37,False,False,False,rnb1kbnr/pppp1ppp/4pq2/8/3P4/3NP1P1/PPP2PBP/RNBQ1RK1 b kq - 10 8,0,2,10,35,good,5.0,False,2.0,False
17,3,2,11,False,False,False,rnb1kbnr/pppp1ppp/4p3/5q2/3P4/3NP1P1/PPP2PBP/RNBQ1RK1 w kq - 11 9,0,2,10,36,inaccuracy,2.0,False,5.0,False
18,5,37,45,False,False,False,rnb1kbnr/pppp1ppp/4p3/5q2/3P4/3NP1P1/PPPB1PBP/RN1Q1RK1 b kq - 12 9,0,3,10,36,good,5.0,False,3.0,False
19,1,9,17,False,False,False,rnb1kbnr/pppp1ppp/4pq2/8/3P4/3NP1P1/PPPB1PBP/RN1Q1RK1 w kq - 13 10,0,3,10,31,good,3.0,False,5.0,False
20,5,45,37,False,False,False,rnb1kbnr/pppp1ppp/4pq2/8/3P4/1P1NP1P1/P1PB1PBP/RN1Q1RK1 b kq - 0 10,0,3,10,38,good,5.0,False,1.0,False
21,1,10,26,False,False,False,rnb1kbnr/pppp1ppp/4p3/5q2/3P4/1P1NP1P1/P1PB1PBP/RN1Q1RK1 w kq - 1 11,0,3,10,36,blunder,1.0,False,5.0,False
22,5,37,45,False,False,False,rnb1kbnr/pppp1ppp/4p3/5q2/2PP4/1P1NP1P1/P2B1PBP/RN1Q1RK1 b kq - 0 11,0,3,10,38,good,5.0,False,1.0,False
23,2,1,18,False,False,False,rnb1kbnr/pppp1ppp/4pq2/8/2PP4/1P1NP1P1/P2B1PBP/RN1Q1RK1 w kq - 1 12,0,3,10,31,good,1.0,False,5.0,False
24,5,45,37,False,False,False,rnb1kbnr/pppp1ppp/4pq2/8/2PP4/1PNNP1P1/P2B1PBP/R2Q1RK1 b kq - 2 12,0,4,20,37,good,5.0,False,2.0,False
25,2,18,12,False,False,False,rnb1kbnr/pppp1ppp/4p3/5q2/2PP4/1PNNP1P1/P2B1PBP/R2Q1RK1 w kq - 3 13,0,4,20,36,blunder,2.0,False,5.0,False
26,5,37,30,False,False,False,rnb1kbnr/pppp1ppp/4p3/5q2/2PP4/1P1NP1P1/P2BNPBP/R2Q1RK1 b kq - 4 13,0,4,20,36,good,5.0,False,2.0,False
27,2,19,29,False,False,False,rnb1kbnr/pppp1ppp/4p3/8/2PP2q1/1P1NP1P1/P2BNPBP/R2Q1RK1 w kq - 5 14,0,4,20,34,blunder,2.0,False,5.0,False
28,5,30,37,False,False,False,rnb1kbnr/pppp1ppp/4p3/8/2PP1Nq1/1P2P1P1/P2BNPBP/R2Q1RK1 b kq - 6 14,0,4,20,39,good,5.0,False,2.0,False
29,2,12,18,False,False,False,rnb1kbnr/pppp1ppp/4p3/5q2/2PP1N2/1P2P1P1/P2BNPBP/R2Q1RK1 w kq - 7 15,0,4,20,36,inaccuracy,2.0,False,5.0,False
